Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value_22,Flag,Flag Description,Note
QCL,Crops and livestock products,694,Sierra Leone,5312,Area harvested,1705,"Peas, dry",2020,2020,ha,3619,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5312,Area harvested,1313,Plantains and cooking bananas,2020,2020,ha,8509,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5312,Area harvested,113,Rice,2020,2020,ha,604407,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5312,Area harvested,1444,Sesame seed,2020,2020,ha,6208,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5312,Area harvested,114,Sorghum,2020,2020,ha,53882,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5312,Area harvested,1802,Sugar cane,2020,2020,ha,1161,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,24424,A,Official figure,
QCL,Crops and livestock products,694,Sierra Leone,5312,Area harvested,1550,Taro,2020,2020,ha,1124,I,Imputed value,
QCL,Crops and livestock products,694,Sierra Leone,5312,Area harvested,1234,Tomatoes,2020,2020,ha,2270,E,Estimated value,
QCL,Crops and livestock products,694,Sierra Leone,5312,Area harvested,1970,Unmanufactured tobacco,2020,2020,ha,103,E,Estimated value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1312,Bananas,2020,2020,ha,1388,E,Estimated value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1701,"Beans, dry",2020,2020,ha,87919,E,Estimated value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1520.01,"Cassava, fresh",2020,2020,ha,10145,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1460,"Coconuts, in shell",2020,2020,ha,5457,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1314,Dates,2020,2020,ha,2746,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,142,"Groundnuts, excluding shelled",2020,2020,ha,7737,E,Estimated value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1322,Lemons and limes,2020,2020,ha,2782,E,Estimated value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,112,Maize (corn),2020,2020,ha,100000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1316,"Mangoes, guavas and mangosteens",2020,2020,ha,409,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,2020,ha,3964,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1323,Oranges,2020,2020,ha,1447,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2020,2020,ha,12892,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2020,2020,ha,7312,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1321,Pomelos and grapefruits,2020,2020,ha,1232,E,Estimated value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,113,Rice,2020,2020,ha,907,E,Estimated value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1921.01,"Seed cotton, unginned",2020,2020,ha,18167,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1444,Sesame seed,2020,2020,ha,74554,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,114,Sorghum,2020,2020,ha,250000,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1802,Sugar cane,2020,2020,ha,5939,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,874,E,Estimated value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1234,Tomatoes,2020,2020,ha,16390,E,Estimated value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1970,Unmanufactured tobacco,2020,2020,ha,344,E,Estimated value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,1221,Watermelons,2020,2020,ha,678,I,Imputed value,
QCL,Crops and livestock products,706,Somalia,5312,Area harvested,111,Wheat,2020,2020,ha,2632,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1341,Apples,2020,2020,ha,24456,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1343,Apricots,2020,2020,ha,2539,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1211,Asparagus,2020,2020,ha,60,E,Estimated value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1311,Avocados,2020,2020,ha,16663,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1312,Bananas,2020,2020,ha,5333,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,115,Barley,2020,2020,ha,141690,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1701,"Beans, dry",2020,2020,ha,50150,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1192,Buckwheat,2020,2020,ha,561,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1212,Cabbages,2020,2020,ha,2831,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1229,Cantaloupes and other melons,2020,2020,ha,1531,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1251,Carrots and turnips,2020,2020,ha,7503,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1447,Castor oil seeds,2020,2020,ha,8977,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1213,Cauliflowers and broccoli,2020,2020,ha,1052,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1199.9,Cereals n.e.c.,2020,2020,ha,24415,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1344.02,Cherries,2020,2020,ha,535,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1691,Chicory roots,2020,2020,ha,1896,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,2020,ha,8655,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,2020,ha,130,E,Estimated value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1706,"Cow peas, dry",2020,2020,ha,10731,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1232,Cucumbers and gherkins,2020,2020,ha,1773,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1315,Figs,2020,2020,ha,628,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1330,Grapes,2020,2020,ha,116076,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1290.01,Green corn (maize),2020,2020,ha,38760,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,142,"Groundnuts, excluding shelled",2020,2020,ha,37500,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1659,Hop cones,2020,2020,ha,394,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2020,2020,ha,1192,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1322,Lemons and limes,2020,2020,ha,29573,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1214,Lettuce and chicory,2020,2020,ha,2207,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1709.02,Lupins,2020,2020,ha,18100,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,112,Maize (corn),2020,2020,ha,2908260,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1316,"Mangoes, guavas and mangosteens",2020,2020,ha,5974,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,118,Millet,2020,2020,ha,12923,E,Estimated value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,117,Oats,2020,2020,ha,26200,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1253.02,"Onions and shallots, dry (excluding dehydrated)",2020,2020,ha,29502,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1323,Oranges,2020,2020,ha,34496,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1241.9,"Other beans, green",2020,2020,ha,3769,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1355.9,Other berries and fruits of the genus vaccinium n.e.c.,2020,2020,ha,496,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1329,"Other citrus fruit, n.e.c.",2020,2020,ha,274,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1929.9,"Other fibre crops, raw, n.e.c.",2020,2020,ha,3085,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1359.9,"Other fruits, n.e.c.",2020,2020,ha,1903,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1379.9,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,2020,ha,17060,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1449.9,"Other oil seeds, n.e.c.",2020,2020,ha,5487,E,Estimated value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1290.9,"Other vegetables, fresh n.e.c.",2020,2020,ha,15802,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1317,Papayas,2020,2020,ha,1155,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1345,Peaches and nectarines,2020,2020,ha,9635,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1342.01,Pears,2020,2020,ha,12018,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1705,"Peas, dry",2020,2020,ha,891,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1242,"Peas, green",2020,2020,ha,1953,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1318,Pineapples,2020,2020,ha,9462,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1346,Plums and sloes,2020,2020,ha,7863,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1321,Pomelos and grapefruits,2020,2020,ha,11322,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1510,Potatoes,2020,2020,ha,71657,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1235,"Pumpkins, squash and gourds",2020,2020,ha,32627,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1342.02,Quinces,2020,2020,ha,10,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1443,Rape or colza seed,2020,2020,ha,74120,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,113,Rice,2020,2020,ha,1085,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,116,Rye,2020,2020,ha,1778,E,Estimated value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1921.01,"Seed cotton, unginned",2020,2020,ha,27675,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1929.05,"Sisal, raw",2020,2020,ha,1960,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,114,Sorghum,2020,2020,ha,42500,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,141,Soya beans,2020,2020,ha,705000,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1354,Strawberries,2020,2020,ha,891,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1802,Sugar cane,2020,2020,ha,249250,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1445,Sunflower seed,2020,2020,ha,500300,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,30870,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1324,"Tangerines, mandarins, clementines",2020,2020,ha,15771,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1620,Tea leaves,2020,2020,ha,882,E,Estimated value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1234,Tomatoes,2020,2020,ha,8879,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1970,Unmanufactured tobacco,2020,2020,ha,4900,A,Official figure,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,1221,Watermelons,2020,2020,ha,3773,I,Imputed value,
QCL,Crops and livestock products,710,South Africa,5312,Area harvested,111,Wheat,2020,2020,ha,509800,A,Official figure,
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1312,Bananas,2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1701,"Beans, dry",2020,2020,ha,1225,E,Estimated value,
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1702,"Broad beans and horse beans, dry",2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1212,Cabbages,2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1229,Cantaloupes and other melons,2020,2020,ha,2390,E,Estimated value,
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1251,Carrots and turnips,2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1520.01,"Cassava, fresh",2020,2020,ha,92575,A,Official figure,
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1447,Castor oil seeds,2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1213,Cauliflowers and broccoli,2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1703,"Chick peas, dry",2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,2020,ha,4133,E,Estimated value,
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1706,"Cow peas, dry",2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1232,Cucumbers and gherkins,2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1314,Dates,2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1233,Eggplants (aubergines),2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,728,South Sudan,5312,Area harvested,1252,Green garlic,2020,2020,ha,0,M,"Missing value (data cannot exist, not applicable)",
